Date,Group,TopicType,Url,Title,PageViews,KS Calls,MCP Calls,PVMoM,Visitors,Engagement,Flags,BounceRate,ClickThroughRate,CopyTryScrollRate,ExitRate,HelpfulRating,Ratings,Verbatims,Drilldown,Trends,Freshness,MSUpdateCycleDays,DaysUntilStale,LastReviewed,LastPublished,OrganicSearchReferrals,OrganicSearchRate,DirectTrafficRate,MicrosoftTrafficRate,ExternalTrafficRate,SocialMediaTrafficRate,CopyRate,TryRate,ScrollRate,FirstPublished,MSAuthor,IsHistorical,RedirectUrl,PlatformId,CSAs,PageViewsMoM,Title_Normalized,PageViews_Normalized,TopicType_Normalized,Group_Normalized,Platform,ContentSource,SourceFileType,InputFile,Content Type,Asset ID,URL,PVs MoM,Page Views,Visits,Bounce Rate,Clickthrough Rate,Exit Rate,Play Scroll Interact Rate,Helpful Rate,Author,Scroll Rate,Same Page Interaction Rate,Copy Rate,Primary Content Interaction Rate,Share Traffic Rate,Contact Us Rate,Download Rate,Growth Impresssions Rate,Growth CTA Rate,Growth Banner Dismiss Rate,Organic Search Rate,Direct Traffic Rate,Microsoft Traffic Rate,External Traffic Rate,Social Media Traffic Rate,FreshNess,AIReadiness,AIReadiness_WeakestDim,AIReadiness_TotalRecs,AIReadiness_ByDimension,Retrievability,Retrievability_Retrieved,Retrievability_Total
January 2026,Concepts,article,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/agents-overview,Agents for Microsoft 365 Copilot,"9,351",5.0,,5.5%,"6,344",L,2.0,18.5%,31.1%,72.7%,40.8%,80.0%,5.0,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-c4828d71-5cc0-e90f-a109-7f3ce4e16f40&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-c4828d71-5cc0-e90f-a109-7f3ce4e16f40&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180.0,151.0,2026-01-07,2026-01-08,"1,978",21.2%,18.8%,57.4%,2.2%,0.4%,3%,0%,73%,5/14/2025,wujessica,No,,c4828d71-5cc0-e90f-a109-7f3ce4e16f40,"[""ai-business-solutions""]",485.0,Agents for Microsoft 365 Copilot,9351.0,article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,heading_hierarchy,6.0,"{""heading_hierarchy"": 2, ""chunk_autonomy"": 1, ""context_completeness"": 1, ""entity_normalization"": 1, ""disambiguation"": 1, ""structured_data_utilization"": 0}",0.0,0.0,10.0
January 2026,Concepts,overview,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/ecosystem,"Agents, Actions, and Connectors in the Microsoft 365 Ecosystem","1,150",,,22.1%,885,L,2.0,23.7%,35.7%,64.4%,36.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-05c0a0f8-b901-05c8-e3f4-238097fa433c&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-05c0a0f8-b901-05c8-e3f4-238097fa433c&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180.0,34.0,2025-09-12,2025-09-24,299,26.0%,29.7%,41.1%,3.1%,0.0%,2%,0%,64%,11/15/2023,edoyle,No,,05c0a0f8-b901-05c8-e3f4-238097fa433c,"[""ai-business-solutions""]",208.0,"Agents, Actions, and Connectors in the Microsoft 365 Ecosystem",1150.0,overview,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,chunk_autonomy,5.0,"{""heading_hierarchy"": 1, ""chunk_autonomy"": 2, ""context_completeness"": 1, ""entity_normalization"": 0, ""disambiguation"": 1, ""structured_data_utilization"": 0}",0.0,0.0,10.0
January 2026,Concepts,concept-article,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/adaptive-card-edits,Allow inline editing of Adaptive Card responses in agents for Microsoft 365 Copilot,140,,,18.6%,84,L,2.0,17.1%,35.7%,65.5%,37.9%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-e53f0cfd-6f2c-e333-32f9-c2d4e3358f2d&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-e53f0cfd-6f2c-e333-32f9-c2d4e3358f2d&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180.0,90.0,2025-11-07,2025-11-18,18,12.9%,21.4%,61.4%,4.3%,0.0%,7%,0%,64%,11/8/2025,lauragra,No,,e53f0cfd-6f2c-e333-32f9-c2d4e3358f2d,"[""ai-business-solutions""]",22.0,Allow inline editing of Adaptive Card responses in agents for Microsoft 365 Copilot,140.0,concept-article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,context_completeness,11.0,"{""heading_hierarchy"": 3, ""chunk_autonomy"": 1, ""context_completeness"": 4, ""entity_normalization"": 1, ""disambiguation"": 2, ""structured_data_utilization"": 0}",60.0,6.0,10.0
January 2026,Concepts,article,https://learn.microsoft.com/en-us/copilot/microsoft-365/employee-self-service/overview,An introduction to Employee Self-Service,"2,855",,,-8.9%,"1,592",L,2.0,15.1%,37.9%,74.2%,45.8%,0.0%,1.0,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-d7dd77b7-4868-f545-1299-381d48dc51b6&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-d7dd77b7-4868-f545-1299-381d48dc51b6&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,0.0,-92.0,2025-11-05,2025-12-17,921,32.3%,25.4%,38.9%,2.8%,0.7%,5%,0%,74%,7/3/2025,heidip,No,,d7dd77b7-4868-f545-1299-381d48dc51b6,"[""ai-business-solutions""]",-279.0,An introduction to Employee Self-Service,2855.0,article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,chunk_autonomy,8.0,"{""heading_hierarchy"": 1, ""chunk_autonomy"": 2, ""context_completeness"": 2, ""entity_normalization"": 2, ""disambiguation"": 1, ""structured_data_utilization"": 0}",50.0,5.0,10.0
January 2026,Concepts,overview,https://learn.microsoft.com/en-us/copilot/microsoft-365/connect-to-ai-subprocessor,Anthropic as a subprocessor for Microsoft Online Services,"15,215",,,87.6%,"9,034",L,2.0,16.3%,12.9%,77.1%,59.7%,100.0%,6.0,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-41c79b91-2897-b87c-090e-98735c2e044b&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-41c79b91-2897-b87c-090e-98735c2e044b&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180.0,115.0,2025-12-02,2026-01-26,"2,024",13.3%,34.6%,29.4%,12.1%,10.6%,11%,0%,77%,12/8/2025,kwekua,No,,41c79b91-2897-b87c-090e-98735c2e044b,"[""ai-business-solutions""]",7104.0,Anthropic as a subprocessor for Microsoft Online Services,15215.0,overview,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,entity_normalization,7.0,"{""heading_hierarchy"": 0, ""chunk_autonomy"": 1, ""context_completeness"": 1, ""entity_normalization"": 2, ""disambiguation"": 2, ""structured_data_utilization"": 1}",50.0,5.0,10.0
January 2026,Concepts,overview,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/overview-api-plugins,API plugins for Microsoft 365 Copilot,"1,939",,,11.1%,"1,412",L,3.0,27.4%,22.1%,61.9%,43.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-3954e8c8-e689-a180-56bd-72efd08ebe34&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-3954e8c8-e689-a180-56bd-72efd08ebe34&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180.0,95.0,2025-11-12,2025-12-12,822,42.4%,26.4%,27.9%,3.1%,0.3%,1%,0%,62%,5/21/2024,jasonjoh,No,,3954e8c8-e689-a180-56bd-72efd08ebe34,"[""ai-business-solutions""]",194.0,API plugins for Microsoft 365 Copilot,1939.0,overview,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,chunk_autonomy,9.0,"{""heading_hierarchy"": 1, ""chunk_autonomy"": 2, ""context_completeness"": 2, ""entity_normalization"": 1, ""disambiguation"": 1, ""structured_data_utilization"": 2}",60.0,6.0,10.0
January 2026,Concepts,overview,https://learn.microsoft.com/en-us/copilot/microsoft-365/microsoft-365-copilot-requirements,App and network requirements for Microsoft 365 Copilot admins,"4,933",4.0,,13.8%,"3,651",L,3.0,29.1%,23.1%,59.5%,49.2%,33.3%,3.0,2.0,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-9d7deafe-e3a9-b07a-d071-3d4848d36890&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-9d7deafe-e3a9-b07a-d071-3d4848d36890&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180.0,73.0,2025-10-21,2025-10-28,"1,144",23.2%,45.2%,26.0%,5.4%,0.2%,4%,0%,59%,9/21/2023,efrene,No,,9d7deafe-e3a9-b07a-d071-3d4848d36890,"[""ai-business-solutions""]",598.0,App and network requirements for Microsoft 365 Copilot admins,4933.0,overview,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,context_completeness,4.0,"{""heading_hierarchy"": 0, ""chunk_autonomy"": 1, ""context_completeness"": 2, ""entity_normalization"": 1, ""disambiguation"": 0, ""structured_data_utilization"": 0}",50.0,5.0,10.0
January 2026,Concepts,concept-article,https://learn.microsoft.com/en-us/copilot/microsoft-365/app-builder-privacy-data-subject-request-faq,App Builder privacy and data subject request (DSR) FAQ,595,,,-9.8%,435,H,1.0,13.3%,28.6%,74.5%,54.5%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-8799cb0a-1229-e37d-1726-f0f755508ba8&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-8799cb0a-1229-e37d-1726-f0f755508ba8&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180.0,75.0,2025-10-23,2025-10-28,13,2.2%,62.9%,28.2%,6.7%,0.0%,2%,0%,75%,10/28/2025,anuitz,No,,8799cb0a-1229-e37d-1726-f0f755508ba8,"[""ai-business-solutions""]",-65.0,App Builder privacy and data subject request (DSR) FAQ,595.0,concept-article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,context_completeness,7.0,"{""heading_hierarchy"": 1, ""chunk_autonomy"": 0, ""context_completeness"": 3, ""entity_normalization"": 2, ""disambiguation"": 1, ""structured_data_utilization"": 0}",40.0,4.0,10.0
January 2026,Concepts,article,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/custom-engine-agent-asynchronous-flow,Asynchronous and Proactive Messaging in Custom Engine Agents for Microsoft 365,220,,,10.6%,138,L,2.0,19.5%,25.0%,74.6%,35.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-c262cd5f-19f7-ac49-5f52-52b68ab23de4&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-c262cd5f-19f7-ac49-5f52-52b68ab23de4&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180.0,-29.0,2025-07-11,2025-12-02,56,25.5%,33.6%,34.1%,6.4%,0.5%,3%,0%,75%,7/14/2025,lauragra,No,,c262cd5f-19f7-ac49-5f52-52b68ab23de4,"[""ai-business-solutions""]",21.0,Asynchronous and Proactive Messaging in Custom Engine Agents for Microsoft 365,220.0,article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,heading_hierarchy,4.0,"{""heading_hierarchy"": 2, ""chunk_autonomy"": 0, ""context_completeness"": 1, ""entity_normalization"": 1, ""disambiguation"": 0, ""structured_data_utilization"": 0}",20.0,2.0,10.0
January 2026,Concepts,article,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/declarative-agent-best-practices,Best practices for building declarative agents in Microsoft 365 Copilot,"1,557",2.0,,25.9%,"1,103",L,2.0,22.6%,31.7%,70.7%,39.5%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6daeaac2-e774-fd82-f966-3d0a679d1093&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6daeaac2-e774-fd82-f966-3d0a679d1093&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180.0,61.0,2025-10-09,2025-12-02,320,20.6%,26.9%,50.9%,1.6%,0.0%,4%,0%,70%,10/17/2025,v-koenenkaty,No,,6daeaac2-e774-fd82-f966-3d0a679d1093,"[""ai-business-solutions""]",320.0,Best practices for building declarative agents in Microsoft 365 Copilot,1557.0,article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,heading_hierarchy,6.0,"{""heading_hierarchy"": 2, ""chunk_autonomy"": 1, ""context_completeness"": 1, ""entity_normalization"": 0, ""disambiguation"": 1, ""structured_data_utilization"": 1}",50.0,5.0,10.0
January 2026,Concepts,concept-article,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/bring-agents-to-copilot,Bring Your Agents into Microsoft 365 Copilot with the Agents SDK,672,2.0,,19.4%,445,L,2.0,24.6%,32.3%,64.3%,35.7%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-74f30c52-428c-abba-fa64-8d16ec8e929c&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-74f30c52-428c-abba-fa64-8d16ec8e929c&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180.0,-82.0,2025-05-19,2025-06-23,146,21.7%,34.7%,39.6%,4.0%,0.0%,4%,0%,64%,5/19/2025,scritchley,No,,74f30c52-428c-abba-fa64-8d16ec8e929c,"[""ai-business-solutions""]",109.0,Bring Your Agents into Microsoft 365 Copilot with the Agents SDK,672.0,concept-article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,chunk_autonomy,12.0,"{""heading_hierarchy"": 1, ""chunk_autonomy"": 3, ""context_completeness"": 3, ""entity_normalization"": 0, ""disambiguation"": 2, ""structured_data_utilization"": 3}",30.0,3.0,10.0
January 2026,Concepts,article,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/agent-builder-build-agents,Build Agents with Agent Builder in Microsoft 365 Copilot,"26,113",2.0,,-9.9%,"17,967",H,0.0,13.4%,32.6%,82.4%,47.0%,50.0%,4.0,2.0,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-3a119831-34c9-1dee-907b-28fe2787f179&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-3a119831-34c9-1dee-907b-28fe2787f179&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180.0,114.0,2025-12-01,2026-01-26,"4,554",17.4%,62.9%,17.2%,2.2%,0.2%,2%,0%,82%,12/2/2025,jasonxian,No,,3a119831-34c9-1dee-907b-28fe2787f179,"[""ai-business-solutions""]",-2884.0,Build Agents with Agent Builder in Microsoft 365 Copilot,26113.0,article,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,heading_hierarchy,6.0,"{""heading_hierarchy"": 2, ""chunk_autonomy"": 2, ""context_completeness"": 1, ""entity_normalization"": 0, ""disambiguation"": 0, ""structured_data_utilization"": 1}",30.0,3.0,10.0
January 2026,Concepts,how-to,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/build-api-plugins-typespec,Build API plugins as declarative agent actions using TypeSpec for Microsoft 365 Copilot,178,,,9.2%,117,L,2.0,30.3%,44.4%,50.4%,16.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-1af827bd-72fd-b63a-8d04-e0443dd65318&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-1af827bd-72fd-b63a-8d04-e0443dd65318&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180.0,-82.0,2025-05-19,2026-01-05,2,1.1%,34.8%,64.0%,0.0%,0.0%,4%,0%,50%,5/19/2025,slevert,No,,1af827bd-72fd-b63a-8d04-e0443dd65318,"[""ai-business-solutions""]",15.0,Build API plugins as declarative agent actions using TypeSpec for Microsoft 365 Copilot,178.0,how-to,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,entity_normalization,6.0,"{""heading_hierarchy"": 2, ""chunk_autonomy"": 0, ""context_completeness"": 1, ""entity_normalization"": 3, ""disambiguation"": 0, ""structured_data_utilization"": 0}",20.0,2.0,10.0
January 2026,Concepts,how-to,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/build-api-plugins-local-office-api,Build API plugins for Microsoft 365 Copilot with the Office JavaScript Library,237,247.0,,32.4%,146,L,2.0,17.7%,33.8%,71.2%,32.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6988a7c5-d755-a915-2133-04a37b0d29d9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6988a7c5-d755-a915-2133-04a37b0d29d9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180.0,94.0,2025-11-11,2025-11-18,36,15.2%,33.3%,46.8%,3.0%,1.7%,6%,0%,71%,5/19/2025,rickki,No,,6988a7c5-d755-a915-2133-04a37b0d29d9,"[""ai-business-solutions""]",58.0,Build API plugins for Microsoft 365 Copilot with the Office JavaScript Library,237.0,how-to,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,heading_hierarchy,13.0,"{""heading_hierarchy"": 3, ""chunk_autonomy"": 2, ""context_completeness"": 2, ""entity_normalization"": 2, ""disambiguation"": 2, ""structured_data_utilization"": 2}",20.0,2.0,10.0
January 2026,Concepts,how-to,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/build-api-plugins-existing-api,Build API plugins from an existing API for Microsoft 365 Copilot,320,,,52.4%,199,L,2.0,35.0%,34.1%,50.3%,30.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-8b8cdbdb-7125-40e0-1ea1-61a1607f8054&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-8b8cdbdb-7125-40e0-1ea1-61a1607f8054&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180.0,-82.0,2025-05-19,2025-07-23,15,4.7%,36.3%,57.8%,1.3%,0.0%,4%,0%,50%,9/16/2024,jasonjoh,No,,8b8cdbdb-7125-40e0-1ea1-61a1607f8054,"[""ai-business-solutions""]",110.0,Build API plugins from an existing API for Microsoft 365 Copilot,320.0,how-to,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,heading_hierarchy,8.0,"{""heading_hierarchy"": 2, ""chunk_autonomy"": 2, ""context_completeness"": 2, ""entity_normalization"": 0, ""disambiguation"": 1, ""structured_data_utilization"": 1}",40.0,4.0,10.0
January 2026,Concepts,how-to,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/build-api-plugins-new-api,Build API plugins with a new API for Microsoft 365 Copilot,249,,,7.3%,188,L,2.0,36.5%,34.5%,51.6%,29.7%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-ec66d3a1-fe54-eaba-c9c8-f6e5673d7505&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-ec66d3a1-fe54-eaba-c9c8-f6e5673d7505&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180.0,-82.0,2025-05-19,2025-07-23,19,7.6%,33.3%,53.4%,5.6%,0.0%,2%,0%,52%,9/16/2024,jasonjoh,No,,ec66d3a1-fe54-eaba-c9c8-f6e5673d7505,"[""ai-business-solutions""]",17.0,Build API plugins with a new API for Microsoft 365 Copilot,249.0,how-to,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,chunk_autonomy,3.0,"{""heading_hierarchy"": 0, ""chunk_autonomy"": 1, ""context_completeness"": 0, ""entity_normalization"": 1, ""disambiguation"": 1, ""structured_data_utilization"": 0}",30.0,3.0,10.0
January 2026,Concepts,overview,https://learn.microsoft.com/en-us/microsoft-365-copilot/extensibility/m365-agents-sdk,Build custom engine agents with Microsoft 365 Agents SDK,754,4.0,,2.2%,515,H,0.0,13.5%,52.0%,76.1%,20.4%,100.0%,1.0,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-a6c142ea-783c-c342-c7cf-5290e4e43217&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-a6c142ea-783c-c342-c7cf-5290e4e43217&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,180.0,-19.0,2025-07-21,2025-07-22,149,19.8%,14.1%,62.7%,3.4%,0.0%,3%,0%,76%,5/19/2025,timura,No,,a6c142ea-783c-c342-c7cf-5290e4e43217,"[""ai-business-solutions""]",16.0,Build custom engine agents with Microsoft 365 Agents SDK,754.0,overview,Concepts,learn,Microsoft Learn,markdown,LMC_Monthly_Engagement_Metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,heading_hierarchy,1.0,"{""heading_hierarchy"": 1, ""chunk_autonomy"": 0, ""context_completeness"": 0, ""entity_normalization"": 0, ""disambiguation"": 0, ""structured_data_utilization"": 0}",50.0,5.0,10.0
